images,boxes,minimasks,rpn_match,rpn_bbox,names,embryos,instance_nbs,typicals,labels
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a25.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a25.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a25.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a25.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a25.npy,Gedeon_t176_a25,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a35.npy,Gedeon_t176_a35,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a50.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a50.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a50.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a50.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a50.npy,Gedeon_t176_a50,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a22.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a22.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a22.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a22.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a22.npy,Gedeon_t176_a22,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a44.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a44.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a44.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a44.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a44.npy,Gedeon_t176_a44,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a64.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a64.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a64.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a64.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a64.npy,Gedeon_t176_a64,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a20.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a20.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a20.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a20.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a20.npy,Gedeon_t176_a20,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Gedeon_t176_a14.tiff,/data/icar/gdavid/Embryo3D/boxes/Gedeon_t176_a14.dat,/data/icar/gdavid/Embryo3D/minimasks/Gedeon_t176_a14.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Gedeon_t176_a14.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Gedeon_t176_a14.npy,Gedeon_t176_a14,Gedeon,240.0,42.388201665636885,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a41.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a41.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a41.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a41.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a41.npy,Carl_t054_a41,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a73.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a73.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a73.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a73.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a73.npy,Carl_t054_a73,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a52.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a52.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a52.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a52.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a52.npy,Carl_t054_a52,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a12.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a12.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a12.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a12.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a12.npy,Carl_t054_a12,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a10.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a10.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a10.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a10.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a10.npy,Carl_t054_a10,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a51.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a51.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a51.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a51.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a51.npy,Carl_t054_a51,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a23.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a23.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a23.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a23.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a23.npy,Carl_t054_a23,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a24.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a24.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a24.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a24.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a24.npy,Carl_t054_a24,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a25.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a25.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a25.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a25.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a25.npy,Carl_t054_a25,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a05.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a05.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a05.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a05.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a05.npy,Carl_t054_a05,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a64.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a64.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a64.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a64.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a64.npy,Carl_t054_a64,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t054_a55.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t054_a55.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t054_a55.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t054_a55.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t054_a55.npy,Carl_t054_a55,Carl,125.0,41.03881374975392,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a35.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a35.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a35.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a35.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a35.npy,Ines_t074_a35,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a14.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a14.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a14.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a14.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a14.npy,Ines_t074_a14,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a13.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a13.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a13.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a13.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a13.npy,Ines_t074_a13,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a71.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a71.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a71.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a71.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a71.npy,Ines_t074_a71,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a20.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a20.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a20.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a20.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a20.npy,Ines_t074_a20,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a10.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a10.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a10.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a10.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a10.npy,Ines_t074_a10,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a30.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a30.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a30.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a30.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a30.npy,Ines_t074_a30,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a21.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a21.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a21.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a21.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a21.npy,Ines_t074_a21,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a22.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a22.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a22.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a22.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a22.npy,Ines_t074_a22,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a40.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a40.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a40.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a40.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a40.npy,Ines_t074_a40,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a32.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a32.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a32.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a32.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a32.npy,Ines_t074_a32,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Ines_t074_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Ines_t074_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Ines_t074_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ines_t074_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ines_t074_a74.npy,Ines_t074_a74,Ines,256.0,42.530718248891375,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a41.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a41.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a41.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a41.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a41.npy,Carl_t035_a41,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a62.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a62.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a62.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a62.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a62.npy,Carl_t035_a62,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a72.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a72.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a72.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a72.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a72.npy,Carl_t035_a72,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a15.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a15.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a15.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a15.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a15.npy,Carl_t035_a15,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a03.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a03.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a03.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a03.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a03.npy,Carl_t035_a03,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a54.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a54.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a54.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a54.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a54.npy,Carl_t035_a54,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a10.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a10.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a10.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a10.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a10.npy,Carl_t035_a10,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a01.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a01.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a01.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a01.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a01.npy,Carl_t035_a01,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a61.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a61.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a61.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a61.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a61.npy,Carl_t035_a61,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a34.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a34.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a34.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a34.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a34.npy,Carl_t035_a34,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a53.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a53.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a53.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a53.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a53.npy,Carl_t035_a53,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t035_a43.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t035_a43.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t035_a43.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t035_a43.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t035_a43.npy,Carl_t035_a43,Carl,104.0,45.39520764563561,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a63.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a63.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a63.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a63.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a63.npy,Ralph_t040_a63,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a02.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a02.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a02.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a02.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a02.npy,Ralph_t040_a02,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a40.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a40.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a40.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a40.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a40.npy,Ralph_t040_a40,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a24.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a24.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a24.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a24.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a24.npy,Ralph_t040_a24,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a14.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a14.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a14.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a14.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a14.npy,Ralph_t040_a14,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a30.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a30.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a30.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a30.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a30.npy,Ralph_t040_a30,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a65.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a65.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a65.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a65.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a65.npy,Ralph_t040_a65,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a74.npy,Ralph_t040_a74,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a54.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a54.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a54.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a54.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a54.npy,Ralph_t040_a54,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a32.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a32.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a32.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a32.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a32.npy,Ralph_t040_a32,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a12.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a12.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a12.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a12.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a12.npy,Ralph_t040_a12,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Ralph_t040_a61.tiff,/data/icar/gdavid/Embryo3D/boxes/Ralph_t040_a61.dat,/data/icar/gdavid/Embryo3D/minimasks/Ralph_t040_a61.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Ralph_t040_a61.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Ralph_t040_a61.npy,Ralph_t040_a61,Ralph,187.0,47.82272357463721,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a55.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a55.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a55.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a55.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a55.npy,Carl_t042_a55,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a10.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a10.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a10.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a10.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a10.npy,Carl_t042_a10,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a00.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a00.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a00.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a00.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a00.npy,Carl_t042_a00,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a74.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a74.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a74.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a74.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a74.npy,Carl_t042_a74,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a20.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a20.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a20.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a20.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a20.npy,Carl_t042_a20,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a15.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a15.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a15.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a15.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a15.npy,Carl_t042_a15,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a32.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a32.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a32.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a32.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a32.npy,Carl_t042_a32,Carl,111.0,43.45752352822382,2.0
/data/icar/gdavid/Embryo3D/images/Carl_t042_a14.tiff,/data/icar/gdavid/Embryo3D/boxes/Carl_t042_a14.dat,/data/icar/gdavid/Embryo3D/minimasks/Carl_t042_a14.pickle,/data/icar/gdavid/Embryo3D/rpn_match/Carl_t042_a14.npy,/data/icar/gdavid/Embryo3D/rpn_bbox/Carl_t042_a14.npy,Carl_t042_a14,Carl,111.0,43.45752352822382,2.0
